dup_var_name,Type,dev-cat,CIP_code,VALUE,LABEL,developer-friendly name
C150_L4_HISP,num,completion,NA,NA,NA,completion_rate_l4yr_150_hispanic
C150_L4_ASIAN,num,completion,NA,NA,NA,completion_rate_l4yr_150_asian
C150_L4_AIAN,num,completion,NA,NA,NA,completion_rate_l4yr_150_aian
C150_L4_NHPI,num,completion,NA,NA,NA,completion_rate_l4yr_150_nhpi
C150_L4_2MOR,num,completion,NA,NA,NA,completion_rate_l4yr_150_2ormore
C150_L4_NRA,num,completion,NA,NA,NA,completion_rate_l4yr_150_nonresident.alien
C150_L4_UNKN,num,completion,NA,NA,NA,completion_rate_l4yr_150_race.unknown
C200_4,num,completion,NA,NA,NA,completion_rate_4yr_200nt
C200_L4,num,completion,NA,NA,NA,completion_rate_less_than_4yr_200nt
D200_4,num,completion,NA,NA,NA,completion_cohort_4yr_200nt
D200_L4,num,completion,NA,NA,NA,completion_cohort_less_than_4yr_200nt
RET_FT4,num,student,NA,NA,NA,retention_rate.four_year.full_time
RET_FTL4,num,student,NA,NA,NA,retention_rate.lt_four_year.full_time
RET_PT4,num,student,NA,NA,NA,retention_rate.four_year.part_time
RET_PTL4,num,student,NA,NA,NA,retention_rate.lt_four_year.part_time
PCTFLOAN,num,aid,NA,NA,NA,federal_loan_rate
CDR3,num,repayment,NA,NA,NA,3_yr_default_rate
DEBT_MDN,num,aid,NA,NA,NA,loan_principal
GRAD_DEBT_MDN,num,aid,NA,NA,NA,median_debt.completers.overall
WDRAW_DEBT_MDN,num,aid,NA,NA,NA,median_debt.noncompleters
LO_INC_DEBT_MDN,num,aid,NA,NA,NA,median_debt.income.0_30000
MD_INC_DEBT_MDN,num,aid,NA,NA,NA,median_debt.income.30001_75000
HI_INC_DEBT_MDN,num,aid,NA,NA,NA,median_debt.income.greater_than_75000
DEP_DEBT_MDN,num,aid,NA,NA,NA,median_debt.dependent_students
IND_DEBT_MDN,num,aid,NA,NA,NA,median_debt.independent_students
PELL_DEBT_MDN,num,aid,NA,NA,NA,median_debt.pell_grant
NOPELL_DEBT_MDN,num,aid,NA,NA,NA,median_debt.no_pell_grant
FEMALE_DEBT_MDN,num,aid,NA,NA,NA,median_debt.female_students
MALE_DEBT_MDN,num,aid,NA,NA,NA,median_debt.male_students
FIRSTGEN_DEBT_MDN,num,aid,NA,NA,NA,median_debt.first_generation_students
NOTFIRSTGEN_DEBT_MDN,num,aid,NA,NA,NA,median_debt.non_first_generation_students
DEBT_N,integer,aid,NA,NA,NA,median_debt.number.overall
GRAD_DEBT_N,integer,aid,NA,NA,NA,median_debt.number.completers
WDRAW_DEBT_N,integer,aid,NA,NA,NA,median_debt.number.noncompleters
LO_INC_DEBT_N,integer,aid,NA,NA,NA,median_debt.number.income.0_30000
MD_INC_DEBT_N,integer,aid,NA,NA,NA,median_debt.number.income.30001_75000
HI_INC_DEBT_N,integer,aid,NA,NA,NA,median_debt.number.income.greater_than_75000
DEP_DEBT_N,integer,aid,NA,NA,NA,median_debt.number.dependent_students
IND_DEBT_N,integer,aid,NA,NA,NA,median_debt.number.independent_students
PELL_DEBT_N,integer,aid,NA,NA,NA,median_debt.number.pell_grant
NOPELL_DEBT_N,integer,aid,NA,NA,NA,median_debt.number.no_pell_grant
FEMALE_DEBT_N,integer,aid,NA,NA,NA,median_debt.number.female_students
MALE_DEBT_N,integer,aid,NA,NA,NA,median_debt.number.male_students
FIRSTGEN_DEBT_N,integer,aid,NA,NA,NA,median_debt.number.first_generation_students
NOTFIRSTGEN_DEBT_N,integer,aid,NA,NA,NA,median_debt.number.non_first_generation_students
GRAD_DEBT_MDN10YR,num,aid,NA,NA,NA,median_debt.completers.monthly_payments
ALIAS,character,school,NA,NA,NA,alias
C100_4,num,completion,NA,NA,NA,completion_rate_4yr_100nt
D100_4,integer,completion,NA,NA,NA,completion_cohort_4yr_100nt
C100_L4,num,completion,NA,NA,NA,completion_rate_less_than_4yr_100nt
D100_L4,integer,completion,NA,NA,NA,completion_cohort_less_than_4yr_100nt
TRANS_4,num,completion,NA,NA,NA,transfer_rate.4yr.full_time
DTRANS_4,integer,completion,NA,NA,NA,transfer_rate.cohort_4yr.full_time
TRANS_L4,num,completion,NA,NA,NA,transfer_rate.less_than_4yr.full_time
DTRANS_L4,integer,completion,NA,NA,NA,transfer_rate.cohort_less_than_4yr.full_time
ICLEVEL,factor,school,NA,1,4-year,institutional_characteristics.level
ICLEVEL,factor,school,NA,2,2-year,NA
ICLEVEL,factor,school,NA,3,Less-than-2-year,NA
UGDS_MEN,num,student,NA,NA,NA,demographics.men
UGDS_WOMEN,num,student,NA,NA,NA,demographics.women
CDR3_DENOM,integer,repayment,NA,NA,NA,3_yr_default_rate_denom
OPENADMP,factor,school,NA,1,Yes,open_admissions_policy
OPENADMP,factor,school,NA,2,No,NA
OPENADMP,factor,school,NA,3,Does not enroll first-time students,NA
D_PCTPELL_PCTFLOAN,integer,student,NA,NA,NA,undergrads_with_pell_grant_or_federal_student_loan
UGNONDS,integer,student,NA,NA,NA,undergrads_non_degree_seeking
GRADS,integer,student,NA,NA,NA,grad_students
D150_4_WHITE,integer,completion,NA,NA,NA,completion_cohort_4yr_150_white
D150_4_BLACK,integer,completion,NA,NA,NA,completion_cohort_4yr_150_black
D150_4_HISP,integer,completion,NA,NA,NA,completion_cohort_4yr_150_hispanic
D150_4_ASIAN,integer,completion,NA,NA,NA,completion_cohort_4yr_150_asian
D150_4_AIAN,integer,completion,NA,NA,NA,completion_cohort_4yr_150_aian
D150_4_NHPI,integer,completion,NA,NA,NA,completion_cohort_4yr_150_nhpi
D150_4_2MOR,integer,completion,NA,NA,NA,completion_cohort_4yr_150_2ormore
D150_4_NRA,integer,completion,NA,NA,NA,completion_cohort_4yr_150_nonresident.alien
D150_4_UNKN,integer,completion,NA,NA,NA,completion_cohort_4yr_150_race.unknown
D150_L4_WHITE,integer,completion,NA,NA,NA,completion_cohort_less_than_4yr_150_white
D150_L4_BLACK,integer,completion,NA,NA,NA,completion_cohort_less_than_4yr_150_black
D150_L4_HISP,integer,completion,NA,NA,NA,completion_cohort_less_than_4yr_150_hispanic
D150_L4_ASIAN,integer,completion,NA,NA,NA,completion_cohort_less_than_4yr_150_asian
D150_L4_AIAN,integer,completion,NA,NA,NA,completion_cohort_less_than_4yr_150_aian
D150_L4_NHPI,integer,completion,NA,NA,NA,completion_cohort_less_than_4yr_150_nhpi
D150_L4_2MOR,integer,completion,NA,NA,NA,completion_cohort_less_than_4yr_150_2ormore
D150_L4_NRA,integer,completion,NA,NA,NA,completion_cohort_less_than_4yr_150_nonresident.alien
D150_L4_UNKN,integer,completion,NA,NA,NA,completion_cohort_less_than_4yr_150_race.unknown
ACCREDCODE,character,school,NA,NA,NA,accreditor_code
T4APPROVALDATE,character,school,NA,NA,NA,title_iv.approval_date
OMACHT6_FTFT,integer,completion,NA,NA,NA,outcome_cohort.full_time.first_time.6yr
OMAWDP6_FTFT,num,completion,NA,NA,NA,outcome_percentage.full_time.first_time.6yr.award
OMACHT8_FTFT,integer,completion,NA,NA,NA,outcome_cohort.full_time.first_time.8yr
OMAWDP8_FTFT,num,completion,NA,NA,NA,outcome_percentage.full_time.first_time.8yr.award
OMENRYP8_FTFT,num,completion,NA,NA,NA,outcome_percentage.full_time.first_time.8yr.still_enrolled
OMENRAP8_FTFT,num,completion,NA,NA,NA,outcome_percentage.full_time.first_time.8yr.transfer
OMENRUP8_FTFT,num,completion,NA,NA,NA,outcome_percentage.full_time.first_time.8yr.unknown
OMACHT6_PTFT,integer,completion,NA,NA,NA,outcome_cohort.part_time.first_time.6yr
OMAWDP6_PTFT,num,completion,NA,NA,NA,outcome_percentage.part_time.first_time.6yr.award
OMACHT8_PTFT,integer,completion,NA,NA,NA,outcome_cohort.part_time.first_time.8yr
OMAWDP8_PTFT,num,completion,NA,NA,NA,outcome_percentage.part_time.first_time.8yr.award
OMENRYP8_PTFT,num,completion,NA,NA,NA,outcome_percentage.part_time.first_time.8yr.still_enrolled
OMENRAP8_PTFT,num,completion,NA,NA,NA,outcome_percentage.part_time.first_time.8yr.transfer
OMENRUP8_PTFT,num,completion,NA,NA,NA,outcome_percentage.part_time.first_time.8yr.unknown
OMACHT6_FTNFT,integer,completion,NA,NA,NA,outcome_cohort.full_time.not_first_time.6yr
OMAWDP6_FTNFT,num,completion,NA,NA,NA,outcome_percentage.full_time.not_first_time.6yr.award
OMACHT8_FTNFT,integer,completion,NA,NA,NA,outcome_cohort.full_time.not_first_time.8yr
OMAWDP8_FTNFT,num,completion,NA,NA,NA,outcome_percentage.full_time.not_first_time.8yr.award
OMENRYP8_FTNFT,num,completion,NA,NA,NA,outcome_percentage.full_time.not_first_time.8yr.still_enrolled
OMENRAP8_FTNFT,num,completion,NA,NA,NA,outcome_percentage.full_time.not_first_time.8yr.transfer
OMENRUP8_FTNFT,num,completion,NA,NA,NA,outcome_percentage.full_time.not_first_time.8yr.unknown
OMACHT6_PTNFT,integer,completion,NA,NA,NA,outcome_cohort.part_time.not_first_time.6yr
OMAWDP6_PTNFT,num,completion,NA,NA,NA,outcome_percentage.part_time.not_first_time.6yr.award
OMACHT8_PTNFT,integer,completion,NA,NA,NA,outcome_cohort.part_time.not_first_time.8yr
OMAWDP8_PTNFT,num,completion,NA,NA,NA,outcome_percentage.part_time.not_first_time.8yr.award
OMENRYP8_PTNFT,num,completion,NA,NA,NA,outcome_percentage.part_time.not_first_time.8yr.still_enrolled
OMENRAP8_PTNFT,num,completion,NA,NA,NA,outcome_percentage.part_time.not_first_time.8yr.transfer
OMENRUP8_PTNFT,num,completion,NA,NA,NA,outcome_percentage.part_time.not_first_time.8yr.unknown
C150_4_PELL,num,completion,NA,NA,NA,completion_rate_four_year_150_pell
D150_4_PELL,integer,completion,NA,NA,NA,completion_cohort_four_year_150_pell
C150_L4_PELL,num,completion,NA,NA,NA,completion_rate_lt_four_year_150_pell
D150_L4_PELL,integer,completion,NA,NA,NA,completion_cohort_lt_four_year_150_pell
C150_4_LOANNOPELL,num,completion,NA,NA,NA,completion_rate_four_year_150_loan_nopell
D150_4_LOANNOPELL,integer,completion,NA,NA,NA,completion_cohort_four_year_150_loan_nopell
C150_L4_LOANNOPELL,num,completion,NA,NA,NA,completion_rate_lt_four_year_150_loan_nopell
D150_L4_LOANNOPELL,integer,completion,NA,NA,NA,completion_cohort_lt_four_year_150_loan_nopell
C150_4_NOLOANNOPELL,num,completion,NA,NA,NA,completion_rate_four_year_150_noloan_nopell
D150_4_NOLOANNOPELL,integer,completion,NA,NA,NA,completion_cohort_four_year_150_noloan_nopell
C150_L4_NOLOANNOPELL,num,completion,NA,NA,NA,completion_rate_lt_four_year_150_noloan_nopell
D150_L4_NOLOANNOPELL,integer,completion,NA,NA,NA,completion_cohort_lt_four_year_150_noloan_nopell
SCHTYPE,factor,school,NA,1,Public,ownership_peps
SCHTYPE,factor,school,NA,2,"Private, Nonprofit",NA
SCHTYPE,factor,school,NA,3,Proprietary,NA
OPEFLAG,factor,school,NA,NULL,unknown,title_iv.eligibility_type
OPEFLAG,factor,school,NA,1,Participates in Title IV federal financial aid programs,NA
OPEFLAG,factor,school,NA,2,Branch campus of a main campus that participates in Title IV,NA
OPEFLAG,factor,school,NA,3,Deferment only - limited participation,NA
OPEFLAG,factor,school,NA,5,"Not currently participating in Title IV, has an OPE ID number",NA
OPEFLAG,factor,school,NA,6,"Not currently participating in Title IV, does not have OPE ID number",NA
OPEFLAG,factor,school,NA,7,Stopped participating during the collection year,NA
OPEFLAG,factor,school,NA,8,New participants (became eligible during the collection year),NA
OPEFLAG,factor,school,NA,19,Not eligible,NA
PRGMOFR,integer,academics,NA,NA,NA,program_reporter.programs_offered
CIPCODE1,character,academics,NA,NA,NA,program_reporter.program_1.cip_6_digit.code
CIPCODE2,character,academics,NA,NA,NA,program_reporter.program_2.cip_6_digit.code
CIPCODE3,character,academics,NA,NA,NA,program_reporter.program_3.cip_6_digit.code
CIPCODE4,character,academics,NA,NA,NA,program_reporter.program_4.cip_6_digit.code
CIPCODE5,character,academics,NA,NA,NA,program_reporter.program_5.cip_6_digit.code
CIPCODE6,character,academics,NA,NA,NA,program_reporter.program_6.cip_6_digit.code
CIPTITLE1,character,academics,NA,NA,NA,program_reporter.program_1.cip_6_digit.title
CIPTITLE2,character,academics,NA,NA,NA,program_reporter.program_2.cip_6_digit.title
CIPTITLE3,character,academics,NA,NA,NA,program_reporter.program_3.cip_6_digit.title
CIPTITLE4,character,academics,NA,NA,NA,program_reporter.program_4.cip_6_digit.title
CIPTITLE5,character,academics,NA,NA,NA,program_reporter.program_5.cip_6_digit.title
CIPTITLE6,character,academics,NA,NA,NA,program_reporter.program_6.cip_6_digit.title
CIPTFBS1,integer,cost,NA,NA,NA,program_reporter.program_1.cip_6_digit.full_program
CIPTFBS2,integer,cost,NA,NA,NA,program_reporter.program_2.cip_6_digit.full_program
CIPTFBS3,integer,cost,NA,NA,NA,program_reporter.program_3.cip_6_digit.full_program
CIPTFBS4,integer,cost,NA,NA,NA,program_reporter.program_4.cip_6_digit.full_program
CIPTFBS5,integer,cost,NA,NA,NA,program_reporter.program_5.cip_6_digit.full_program
CIPTFBS6,integer,cost,NA,NA,NA,program_reporter.program_6.cip_6_digit.full_program
CIPTFBSANNUAL1,integer,cost,NA,NA,NA,program_reporter.program_1.cip_6_digit.annualized
CIPTFBSANNUAL2,integer,cost,NA,NA,NA,program_reporter.program_2.cip_6_digit.annualized
CIPTFBSANNUAL3,integer,cost,NA,NA,NA,program_reporter.program_3.cip_6_digit.annualized
CIPTFBSANNUAL4,integer,cost,NA,NA,NA,program_reporter.program_4.cip_6_digit.annualized
CIPTFBSANNUAL5,integer,cost,NA,NA,NA,program_reporter.program_5.cip_6_digit.annualized
CIPTFBSANNUAL6,integer,cost,NA,NA,NA,program_reporter.program_6.cip_6_digit.annualized
MTHCMP1,integer,academics,NA,NA,NA,program_reporter.program_1.cip_6_digit.avg_month_completion
MTHCMP2,integer,academics,NA,NA,NA,program_reporter.program_2.cip_6_digit.avg_month_completion
MTHCMP3,integer,academics,NA,NA,NA,program_reporter.program_3.cip_6_digit.avg_month_completion
MTHCMP4,integer,academics,NA,NA,NA,program_reporter.program_4.cip_6_digit.avg_month_completion
MTHCMP5,integer,academics,NA,NA,NA,program_reporter.program_5.cip_6_digit.avg_month_completion
MTHCMP6,integer,academics,NA,NA,NA,program_reporter.program_6.cip_6_digit.avg_month_completion
OMENRYP_ALL,num,completion,NA,NA,NA,outcome_percentage.all_students.8yr.still_enrolled
OMENRAP_ALL,num,completion,NA,NA,NA,outcome_percentage.all_students.8yr.transfer
OMAWDP8_ALL,num,completion,NA,NA,NA,outcome_percentage.all_students.8yr.award
OMENRUP_ALL,num,completion,NA,NA,NA,outcome_percentage.all_students.8yr.unknown
OMENRYP_FIRSTTIME,num,completion,NA,NA,NA,outcome_percentage.first_time.8yr.still_enrolled
OMENRAP_FIRSTTIME,num,completion,NA,NA,NA,outcome_percentage.first_time.8yr.transfer
OMAWDP8_FIRSTTIME,num,completion,NA,NA,NA,outcome_percentage.first_time.8yr.award
OMENRUP_FIRSTTIME,num,completion,NA,NA,NA,outcome_percentage.first_time.8yr.unknown
OMENRYP_NOTFIRSTTIME,num,completion,NA,NA,NA,outcome_percentage.not_first_time.8yr.still_enrolled
OMENRAP_NOTFIRSTTIME,num,completion,NA,NA,NA,outcome_percentage.not_first_time.8yr.transfer
OMAWDP8_NOTFIRSTTIME,num,completion,NA,NA,NA,outcome_percentage.not_first_time.8yr.award
OMENRUP_NOTFIRSTTIME,num,completion,NA,NA,NA,outcome_percentage.not_first_time.8yr.unknown
OMENRYP_FULLTIME,num,completion,NA,NA,NA,outcome_percentage.full_time.8yr.still_enrolled
OMENRAP_FULLTIME,num,completion,NA,NA,NA,outcome_percentage.full_time.8yr.transfer
OMAWDP8_FULLTIME,num,completion,NA,NA,NA,outcome_percentage.full_time.8yr.award
OMENRUP_FULLTIME,num,completion,NA,NA,NA,outcome_percentage.full_time.8yr.unknown
OMENRYP_PARTTIME,num,completion,NA,NA,NA,outcome_percentage.part_time.8yr.still_enrolled
OMENRAP_PARTTIME,num,completion,NA,NA,NA,outcome_percentage.part_time.8yr.transfer
OMAWDP8_PARTTIME,num,completion,NA,NA,NA,outcome_percentage.part_time.8yr.award
OMENRUP_PARTTIME,num,completion,NA,NA,NA,outcome_percentage.part_time.8yr.unknown
FTFTPCTPELL,num,aid,NA,NA,NA,ftft_pell_grant_rate
FTFTPCTFLOAN,num,aid,NA,NA,NA,ftft_federal_loan_rate
UG12MN,integer,student,NA,NA,NA,enrollment.undergrad_12_month
G12MN,integer,student,NA,NA,NA,enrollment.grad_12_month
SCUGFFN,integer,student,NA,NA,NA,ftft_undergrads_with_pell_grant_or_federal_student_loan
PPLUS_PCT_LOW,integer,aid,NA,NA,NA,plus_loan_pct_lower
PPLUS_PCT_HIGH,integer,aid,NA,NA,NA,plus_loan_pct_upper
PLUS_DEBT_INST_N,integer,aid,NA,NA,NA,plus_debt.all.eval_inst.count
PLUS_DEBT_INST_MD,integer,aid,NA,NA,NA,plus_debt.all.eval_inst.median
PLUS_DEBT_ALL_N,integer,aid,NA,NA,NA,plus_debt.all.all_inst.count
PLUS_DEBT_ALL_MD,integer,aid,NA,NA,NA,plus_debt.all.all_inst.median
PLUS_DEBT_INST_COMP_N,integer,aid,NA,NA,NA,plus_debt.completers.eval_inst.count
PLUS_DEBT_INST_COMP_MD,integer,aid,NA,NA,NA,plus_debt.completers.eval_inst.median
PLUS_DEBT_INST_COMP_MDPAY10,num,aid,NA,NA,NA,plus_debt.completers.eval_inst.median_payment
PLUS_DEBT_ALL_COMP_N,integer,aid,NA,NA,NA,plus_debt.completers.all_inst.count
PLUS_DEBT_ALL_COMP_MD,integer,aid,NA,NA,NA,plus_debt.completers.all_inst.median
PLUS_DEBT_ALL_COMP_MDPAY10,num,aid,NA,NA,NA,plus_debt.completers.all_inst.median_payment
PLUS_DEBT_INST_NOCOMP_N,integer,aid,NA,NA,NA,plus_debt.noncompleters.eval_inst.count
PLUS_DEBT_INST_NOCOMP_MD,integer,aid,NA,NA,NA,plus_debt.noncompleters.eval_inst.median
PLUS_DEBT_ALL_NOCOMP_N,integer,aid,NA,NA,NA,plus_debt.noncompleters.all_inst.count
PLUS_DEBT_ALL_NOCOMP_MD,integer,aid,NA,NA,NA,plus_debt.noncompleters.all_inst.median
PLUS_DEBT_INST_MALE_N,integer,aid,NA,NA,NA,plus_debt.male.eval_inst.count
PLUS_DEBT_INST_MALE_MD,integer,aid,NA,NA,NA,plus_debt.male.eval_inst.median
PLUS_DEBT_ALL_MALE_N,integer,aid,NA,NA,NA,plus_debt.male.all_inst.count
PLUS_DEBT_ALL_MALE_MD,integer,aid,NA,NA,NA,plus_debt.male.all_inst.median
PLUS_DEBT_INST_NOMALE_N,integer,aid,NA,NA,NA,plus_debt.not_male.eval_inst.count
PLUS_DEBT_INST_NOMALE_MD,integer,aid,NA,NA,NA,plus_debt.not_male.eval_inst.median
PLUS_DEBT_ALL_NOMALE_N,integer,aid,NA,NA,NA,plus_debt.not_male.all_inst.count
PLUS_DEBT_ALL_NOMALE_MD,integer,aid,NA,NA,NA,plus_debt.not_male.all_inst.median
PLUS_DEBT_INST_PELL_N,integer,aid,NA,NA,NA,plus_debt.pell.eval_inst.count
PLUS_DEBT_INST_PELL_MD,integer,aid,NA,NA,NA,plus_debt.pell.eval_inst.median
PLUS_DEBT_ALL_PELL_N,integer,aid,NA,NA,NA,plus_debt.pell.all_inst.count
PLUS_DEBT_ALL_PELL_MD,integer,aid,NA,NA,NA,plus_debt.pell.all_inst.median
PLUS_DEBT_INST_NOPELL_N,integer,aid,NA,NA,NA,plus_debt.not_pell.eval_inst.count
PLUS_DEBT_INST_NOPELL_MD,integer,aid,NA,NA,NA,plus_debt.not_pell.eval_inst.median
PLUS_DEBT_ALL_NOPELL_N,integer,aid,NA,NA,NA,plus_debt.not_pell.all_inst.count
PLUS_DEBT_ALL_NOPELL_MD,integer,aid,NA,NA,NA,plus_debt.not_pell.all_inst.median
PLUS_DEBT_INST_STAFFTHIS_N,integer,aid,NA,NA,NA,plus_debt.stafford_this_school.eval_inst.count
PLUS_DEBT_INST_STAFFTHIS_MD,integer,aid,NA,NA,NA,plus_debt.stafford_this_school.eval_inst.median
PLUS_DEBT_ALL_STAFFTHIS_N,integer,aid,NA,NA,NA,plus_debt.stafford_this_school.all_inst.count
PLUS_DEBT_ALL_STAFFTHIS_MD,integer,aid,NA,NA,NA,plus_debt.stafford_this_school.all_inst.median
PLUS_DEBT_INST_NOSTAFFTHIS_N,integer,aid,NA,NA,NA,plus_debt.nostafford_this_school.eval_inst.count
PLUS_DEBT_INST_NOSTAFFTHIS_MD,integer,aid,NA,NA,NA,plus_debt.nostafford_this_school.eval_inst.median
PLUS_DEBT_ALL_NOSTAFFTHIS_N,integer,aid,NA,NA,NA,plus_debt.nostafford_this_school.all_inst.count
PLUS_DEBT_ALL_NOSTAFFTHIS_MD,integer,aid,NA,NA,NA,plus_debt.nostafford_this_school.all_inst.median
PLUS_DEBT_INST_STAFFANY_N,integer,aid,NA,NA,NA,plus_debt.stafford_any_school.eval_inst.count
PLUS_DEBT_INST_STAFFANY_MD,integer,aid,NA,NA,NA,plus_debt.stafford_any_school.eval_inst.median
PLUS_DEBT_ALL_STAFFANY_N,integer,aid,NA,NA,NA,plus_debt.stafford_any_school.all_inst.count
PLUS_DEBT_ALL_STAFFANY_MD,integer,aid,NA,NA,NA,plus_debt.stafford_any_school.all_inst.median
PLUS_DEBT_INST_NOSTAFFANY_N,integer,aid,NA,NA,NA,plus_debt.nostafford_any_school.eval_inst.count
PLUS_DEBT_INST_NOSTAFFANY_MD,integer,aid,NA,NA,NA,plus_debt.nostafford_any_school.eval_inst.median
PLUS_DEBT_ALL_NOSTAFFANY_N,integer,aid,NA,NA,NA,plus_debt.nostafford_any_school.all_inst.count
PLUS_DEBT_ALL_NOSTAFFANY_MD,integer,aid,NA,NA,NA,plus_debt.nostafford_any_school.all_inst.median
DBRR1_FED_UG_N,integer,repayment,NA,NA,NA,1_yr_db_fed_repayment.ug.count
DBRR1_FED_UG_NUM,num,repayment,NA,NA,NA,1_yr_db_fed_repayment.ug.numerator
DBRR1_FED_UG_DEN,num,repayment,NA,NA,NA,1_yr_db_fed_repayment.ug.denominator
DBRR1_FED_UG_RT,num,repayment,NA,NA,NA,1_yr_db_fed_repayment.ug.rate
DBRR1_FED_GR_N,integer,repayment,NA,NA,NA,1_yr_db_fed_repayment.gr.count
DBRR1_FED_GR_NUM,num,repayment,NA,NA,NA,1_yr_db_fed_repayment.gr.numerator
DBRR1_FED_GR_DEN,num,repayment,NA,NA,NA,1_yr_db_fed_repayment.gr.denominator
DBRR1_FED_GR_RT,num,repayment,NA,NA,NA,1_yr_db_fed_repayment.gr.rate
DBRR1_FED_UGCOMP_N,integer,repayment,NA,NA,NA,1_yr_db_fed_repayment.ug_completer.count
DBRR1_FED_UGCOMP_NUM,num,repayment,NA,NA,NA,1_yr_db_fed_repayment.ug_completer.numerator
DBRR1_FED_UGCOMP_DEN,num,repayment,NA,NA,NA,1_yr_db_fed_repayment.ug_completer.denominator
DBRR1_FED_UGCOMP_RT,num,repayment,NA,NA,NA,1_yr_db_fed_repayment.ug_completer.rate
DBRR1_FED_UGNOCOMP_N,integer,repayment,NA,NA,NA,1_yr_db_fed_repayment.ug_noncompleter.count
DBRR1_FED_UGNOCOMP_NUM,num,repayment,NA,NA,NA,1_yr_db_fed_repayment.ug_noncompleter.numerator
DBRR1_FED_UGNOCOMP_DEN,num,repayment,NA,NA,NA,1_yr_db_fed_repayment.ug_noncompleter.denominator
DBRR1_FED_UGNOCOMP_RT,num,repayment,NA,NA,NA,1_yr_db_fed_repayment.ug_noncompleter.rate
DBRR1_FED_UGUNK_N,integer,repayment,NA,NA,NA,1_yr_db_fed_repayment.ug_completer_unknown.count
DBRR1_FED_UGUNK_NUM,num,repayment,NA,NA,NA,1_yr_db_fed_repayment.ug_completer_unknown.numerator
DBRR1_FED_UGUNK_DEN,num,repayment,NA,NA,NA,1_yr_db_fed_repayment.ug_completer_unknown.denominator
DBRR1_FED_UGUNK_RT,num,repayment,NA,NA,NA,1_yr_db_fed_repayment.ug_completer_unknown.rate
DBRR1_FED_GRCOMP_N,integer,repayment,NA,NA,NA,1_yr_db_fed_repayment.gr_completer.count
DBRR1_FED_GRCOMP_NUM,num,repayment,NA,NA,NA,1_yr_db_fed_repayment.gr_completer.numerator
DBRR1_FED_GRCOMP_DEN,num,repayment,NA,NA,NA,1_yr_db_fed_repayment.gr_completer.denominator
DBRR1_FED_GRCOMP_RT,num,repayment,NA,NA,NA,1_yr_db_fed_repayment.gr_completer.rate
DBRR1_FED_GRNOCOMP_N,integer,repayment,NA,NA,NA,1_yr_db_fed_repayment.gr_noncompleter.count
DBRR1_FED_GRNOCOMP_NUM,num,repayment,NA,NA,NA,1_yr_db_fed_repayment.gr_noncompleter.numerator
DBRR1_FED_GRNOCOMP_DEN,num,repayment,NA,NA,NA,1_yr_db_fed_repayment.gr_noncompleter.denominator
DBRR1_FED_GRNOCOMP_RT,num,repayment,NA,NA,NA,1_yr_db_fed_repayment.gr_noncompleter.rate
DBRR4_FED_UG_N,integer,repayment,NA,NA,NA,4_yr_db_fed_repayment.ug.count
DBRR4_FED_UG_NUM,num,repayment,NA,NA,NA,4_yr_db_fed_repayment.ug.numerator
DBRR4_FED_UG_DEN,num,repayment,NA,NA,NA,4_yr_db_fed_repayment.ug.denominator
DBRR4_FED_UG_RT,num,repayment,NA,NA,NA,4_yr_db_fed_repayment.ug.rate
DBRR4_FED_GR_N,integer,repayment,NA,NA,NA,4_yr_db_fed_repayment.gr.count
DBRR4_FED_GR_NUM,num,repayment,NA,NA,NA,4_yr_db_fed_repayment.gr.numerator
DBRR4_FED_GR_DEN,num,repayment,NA,NA,NA,4_yr_db_fed_repayment.gr.denominator
DBRR4_FED_GR_RT,num,repayment,NA,NA,NA,4_yr_db_fed_repayment.gr.rate
DBRR4_FED_UGCOMP_N,integer,repayment,NA,NA,NA,4_yr_db_fed_repayment.ug_completer.count
DBRR4_FED_UGCOMP_NUM,num,repayment,NA,NA,NA,4_yr_db_fed_repayment.ug_completer.numerator
DBRR4_FED_UGCOMP_DEN,num,repayment,NA,NA,NA,4_yr_db_fed_repayment.ug_completer.denominator
DBRR4_FED_UGCOMP_RT,num,repayment,NA,NA,NA,4_yr_db_fed_repayment.ug_completer.rate
DBRR4_FED_UGNOCOMP_N,integer,repayment,NA,NA,NA,4_yr_db_fed_repayment.ug_noncompleter.count
DBRR4_FED_UGNOCOMP_NUM,num,repayment,NA,NA,NA,4_yr_db_fed_repayment.ug_noncompleter.numerator
DBRR4_FED_UGNOCOMP_DEN,num,repayment,NA,NA,NA,4_yr_db_fed_repayment.ug_noncompleter.denominator
DBRR4_FED_UGNOCOMP_RT,num,repayment,NA,NA,NA,4_yr_db_fed_repayment.ug_noncompleter.rate
DBRR4_FED_UGUNK_N,integer,repayment,NA,NA,NA,4_yr_db_fed_repayment.ug_completer_unknown.count
DBRR4_FED_UGUNK_NUM,num,repayment,NA,NA,NA,4_yr_db_fed_repayment.ug_completer_unknown.numerator
DBRR4_FED_UGUNK_DEN,num,repayment,NA,NA,NA,4_yr_db_fed_repayment.ug_completer_unknown.denominator
DBRR4_FED_UGUNK_RT,num,repayment,NA,NA,NA,4_yr_db_fed_repayment.ug_completer_unknown.rate
DBRR5_FED_UG_N,integer,repayment,NA,NA,NA,5_yr_db_fed_repayment.ug.count
DBRR5_FED_UG_NUM,num,repayment,NA,NA,NA,5_yr_db_fed_repayment.ug.numerator
